fecha,dia_semana_num,pandemia,mes,horario_verano,hora,demanda,temperatura,precipitacion,humedad,velocidadviento,nubosidad
19/09/2021,7,0,9,1,10,1564.336858,90,0,9.8,0.5,0
19/09/2021,7,0,9,1,11,1669.396233,93,0,9.5,0.7,0
19/09/2021,7,0,9,1,12,1779.553023,96,0,9.7,2.6,0
19/09/2021,7,0,9,1,13,1882.057578,98,0,9.6,3,0
19/09/2021,7,0,9,1,14,1971.778179,101,0,9.7,2.6,0
19/09/2021,7,0,9,1,15,2047.333695,101,0,10,3.1,0
19/09/2021,7,0,9,1,16,2098.141799,102,0,9,1.8,0
19/09/2021,7,0,9,1,17,2116.551341,101,0,10.5,3.1,0
19/09/2021,7,0,9,1,18,2084.616165,100,0,11.5,5.9,0
19/09/2021,7,0,9,1,19,2032.754794,89,0,11.8,5.9,0
19/09/2021,7,0,9,1,20,2067.450094,88,0,14.7,3.4,0
19/09/2021,7,0,9,1,21,2034.902517,85,0,17.6,2.5,0
19/09/2021,7,0,9,1,22,1956.366375,81,0,19.1,3.4,0
19/09/2021,7,0,9,1,23,1832.081928,79,0,22.5,3.1,0
19/09/2021,7,0,9,1,24,1719.146351,79,0,26.7,2.5,0
19/09/2021,1,0,9,1,1,1627.591727,77,0,26.6,1.5,0
20/09/2021,1,0,9,1,2,1545.972274,74,0,26.8,1.1,0
20/09/2021,1,0,9,1,3,1476.399968,75,0,32.9,0.1,0
20/09/2021,1,0,9,1,4,1433.509366,73,0,42.9,0.5,0
20/09/2021,1,0,9,1,5,1412.734299,68,0,41.7,0.2,0
20/09/2021,1,0,9,1,6,1423.010767,65,0,33.2,0,0
20/09/2021,1,0,9,1,7,1488.037463,68,0,32.3,0,0
20/09/2021,1,0,9,1,8,1618.076877,77,0,36.1,0.7,0
20/09/2021,1,0,9,1,9,1749.678862,83,0,30.8,1.8,0
20/09/2021,1,0,9,1,10,1879.372754,84,0,23,1.1,0
20/09/2021,1,0,9,1,11,2005.450496,88,0,18.3,0.6,0
20/09/2021,1,0,9,1,12,2116.654193,92,0,14.6,2,0
20/09/2021,1,0,9,1,13,2215.518417,95,0,13.8,2.8,0
20/09/2021,1,0,9,1,14,2323.098341,98,0,14.5,1.3,0
20/09/2021,1,0,9,1,15,2396.36053,99,0,15.4,0.2,0
20/09/2021,1,0,9,1,16,2441.748961,99,0,16.6,0.7,0
20/09/2021,1,0,9,1,17,2441.842472,99,0,19,1.2,0
20/09/2021,1,0,9,1,18,2386.577844,98,0,23.7,1.8,0
20/09/2021,1,0,9,1,19,2322.238631,93,0,28.3,1.5,0
20/09/2021,1,0,9,1,20,2363.73564,88,0,31.7,0.7,0
20/09/2021,1,0,9,1,21,2324.167392,87,0,36.9,1.4,0
20/09/2021,1,0,9,1,22,2235.24291,85,0,36.8,2.3,0
20/09/2021,1,0,9,1,23,2094.814018,84,0,32.5,2.6,0
20/09/2021,1,0,9,1,24,1965.231783,81,0,37.7,2.7,0
20/09/2021,2,0,9,1,1,1848.063204,83,0,47.2,2.3,0
21/09/2021,2,0,9,1,2,1759.151934,77,0,49.9,2.2,0
21/09/2021,2,0,9,1,3,1680.546739,74,0,53.4,2.5,0
21/09/2021,2,0,9,1,4,1626.95602,76,0,54.7,0.9,0
21/09/2021,2,0,9,1,5,1588.720971,73,0,56.3,0,0
21/09/2021,2,0,9,1,6,1572.867773,72,0,52.7,0.2,0
21/09/2021,2,0,9,1,7,1602.170528,70,0,37.8,0.9,0
21/09/2021,2,0,9,1,8,1715.731241,75,0,25.8,1.5,0
21/09/2021,2,0,9,1,9,1857.588037,84,0,16.5,1.9,0
21/09/2021,2,0,9,1,10,1999.611652,90,0,12,2.6,0
21/09/2021,2,0,9,1,11,2146.299676,95,0,12,3.1,0
21/09/2021,2,0,9,1,12,2276.796953,97,0,12.2,2.8,0
21/09/2021,2,0,9,1,13,2384.58041,98,0,11,2.8,0
21/09/2021,2,0,9,1,14,2481.265972,100,0,9.8,3,0
21/09/2021,2,0,9,1,15,2555.716144,101,0,9.5,2.5,0
21/09/2021,2,0,9,1,16,2602.731549,102,0,11,2.1,0
21/09/2021,2,0,9,1,17,2600.251747,103,0,15.9,3,0
21/09/2021,2,0,9,1,18,2540.442844,100,0,22.3,3.5,0
21/09/2021,2,0,9,1,19,2457.608461,95,0,28.7,2.4,0
21/09/2021,2,0,9,1,20,2478.67591,89,0,30.6,0.7,0
21/09/2021,2,0,9,1,21,2431.134239,84,0,33.2,0.1,0
21/09/2021,2,0,9,1,22,2332.820439,85,0,39.6,1.3,0
21/09/2021,2,0,9,1,23,2202.790541,82,0,48,2,0
21/09/2021,2,0,9,1,24,2073.047291,79,0,48.3,1.1,0
21/09/2021,3,0,9,1,1,1955.057331,75,0,44.4,0.3,0
22/09/2021,3,0,9,1,2,1855.923443,77,0,43.7,0.9,0
22/09/2021,3,0,9,1,3,1771.428842,76,0,40.6,1.9,0
22/09/2021,3,0,9,1,4,1712.578869,73,0,44.9,2.2,0
22/09/2021,3,0,9,1,5,1675.380905,74,0,47,2.4,0
22/09/2021,3,0,9,1,6,1658.118743,73,0,44.3,2.3,0
22/09/2021,3,0,9,1,7,1676.747376,70,0,44.2,2.4,0
22/09/2021,3,0,9,1,8,1780.963923,77,0,30.6,2.4,0
22/09/2021,3,0,9,1,9,1938.907154,85,0,17.9,2.1,0
22/09/2021,3,0,9,1,10,2086.790597,93,0,12,1.6,0
22/09/2021,3,0,9,1,11,2244.20372,98,0,10.4,0.6,0
22/09/2021,3,0,9,1,12,2382.93796,102,0,9.8,1,0
22/09/2021,3,0,9,1,13,2506.997348,103,0,8.5,1.8,0
22/09/2021,3,0,9,1,14,2611.252787,104,0,7.9,2,0
22/09/2021,3,0,9,1,15,2665.28941,106,0,8.5,1.2,0
22/09/2021,3,0,9,1,16,2708.858257,106,0,9.6,1.8,0
22/09/2021,3,0,9,1,17,2697.702997,105,0,11.9,2.6,0
22/09/2021,3,0,9,1,18,2625.324647,103,0,15.9,1.9,0
22/09/2021,3,0,9,1,19,2537.766852,98,0,17.7,0.6,0
22/09/2021,3,0,9,1,20,2553.326227,93,0,23.4,2.5,0
22/09/2021,3,0,9,1,21,2499.938417,92,0,25.8,1.9,0
22/09/2021,3,0,9,1,22,2409.176058,86,0,23.8,0.7,0
22/09/2021,3,0,9,1,23,2273.678379,88,0,25.8,2.7,4.4
22/09/2021,3,0,9,1,24,2145.961319,85,0,27.8,3.9,9.3
22/09/2021,4,0,9,1,1,2042.418658,84,0,30.3,3.6,7.2
23/09/2021,4,0,9,1,2,1945.208975,86,0,40.7,2.1,9
23/09/2021,4,0,9,1,3,1870.604949,84,0,50.1,0.2,20.4
23/09/2021,4,0,9,1,4,1815.615542,81,0,53,0,26.9
23/09/2021,4,0,9,1,5,1773.319938,80,0,54,0.9,24.7
23/09/2021,4,0,9,1,6,1749.728997,78,0,54.4,1.5,36
23/09/2021,4,0,9,1,7,1769.359948,77,0,49.3,0,62.4
23/09/2021,4,0,9,1,8,1881.754418,82,0,45.2,1.1,73.8
23/09/2021,4,0,9,1,9,2005.351859,87,0,38.3,2.6,68.3
23/09/2021,4,0,9,1,10,2148.119527,90,0,32.8,3.7,66
23/09/2021,4,0,9,1,11,2299.914329,93,0.06,32.5,5.7,70.3
23/09/2021,4,0,9,1,12,2344.055927,95,0,27.6,5.8,75.5
23/09/2021,4,0,9,1,13,2428.762567,96,0.02,30.3,6.7,83.2
23/09/2021,4,0,9,1,14,2526.722738,99,0,32.4,6.9,90.6
23/09/2021,4,0,9,1,15,2523.150291,98,0,31.1,6.9,91.1
23/09/2021,4,0,9,1,16,2479.8845,97,0.01,33.3,7,85.8
23/09/2021,4,0,9,1,17,2420.517109,96,3.7,37.3,5.3,75.6
23/09/2021,4,0,9,1,18,2347.616179,94,0,42.3,3.9,53.5
23/09/2021,4,0,9,1,19,2291.057611,91,0,41.8,3.7,22.8
23/09/2021,4,0,9,1,20,2339.631737,91,0,44.2,3,4.6
23/09/2021,4,0,9,1,21,2306.373672,89,0.16,53.4,2.2,1.1
23/09/2021,4,0,9,1,22,2232.742585,85,0.02,62.7,1.8,1.1
23/09/2021,4,0,9,1,23,2118.152271,84,0,65.2,2.6,5.5
23/09/2021,4,0,9,1,24,1994.250029,83,0.07,67.6,3.2,25.5
23/09/2021,5,0,9,1,1,1888.966646,83,0,66.8,3,44
24/09/2021,5,0,9,1,2,1804.996417,80,0,67.6,1,44.7
24/09/2021,5,0,9,1,3,1736.408076,80,0,77.6,1.2,43.5
24/09/2021,5,0,9,1,4,1688.967734,79,0,79.7,0.9,34.2
24/09/2021,5,0,9,1,5,1654.877039,75,0.2,81.5,1.4,24.7
24/09/2021,5,0,9,1,6,1640.49658,77,2.94,93.2,3.6,28.9
24/09/2021,5,0,9,1,7,1676.656155,77,0.35,95.5,4.3,37.3
24/09/2021,5,0,9,1,8,1746.456906,76,0.2,81.6,4.8,49.8
24/09/2021,5,0,9,1,9,1826.802421,75,0,79,3.3,59.8
24/09/2021,5,0,9,1,10,1868.498977,76,0.03,77,2.8,68.1
24/09/2021,5,0,9,1,11,1916.763856,74,0.2,64.5,1.7,81.9
24/09/2021,5,0,9,1,12,1928.598487,80,0.65,61.2,2.9,91.4
24/09/2021,5,0,9,1,13,1921.82459,81,0.33,60.3,7.2,96.2
24/09/2021,5,0,9,1,14,1897.488479,81,0.25,56.8,6.3,95.2
24/09/2021,5,0,9,1,15,1865.532055,81,0,58,4.4,84.3
24/09/2021,5,0,9,1,16,1841.675294,80,0,59.3,2.5,82.9
24/09/2021,5,0,9,1,17,1809.269251,77,0.44,63,1.5,93.6
24/09/2021,5,0,9,1,18,1752.816046,81,0.11,73.4,2.8,99.2
24/09/2021,5,0,9,1,19,1761.627308,79,0,79.1,3.2,99.4
24/09/2021,5,0,9,1,20,1814.568697,76,0,78.2,3.6,98.4
24/09/2021,5,0,9,1,21,1794.97488,75,0,72.8,4.1,97.5
24/09/2021,5,0,9,1,22,1756.864163,74,0,70.4,1.9,98.1
24/09/2021,5,0,9,1,23,1690.648239,75,0,70.8,1.2,99
24/09/2021,5,0,9,1,24,1611.774497,74,0,73.7,0.4,74.7
24/09/2021,6,0,9,1,1,1531.775209,73,0,78.2,1,28.8
25/09/2021,6,0,9,1,2,1472.687706,71,0,81.6,1.9,8.1
25/09/2021,6,0,9,1,3,1424.309372,70,0,85.1,0.7,5.1
25/09/2021,6,0,9,1,4,1390.269421,69,0,88,1,4.4
25/09/2021,6,0,9,1,5,1373.276768,68,0,88.1,2.1,9.2
25/09/2021,6,0,9,1,6,1365.85389,67,0,85.9,2.2,8.4
25/09/2021,6,0,9,1,7,1376.298494,68,0,78.8,2.6,4.3
25/09/2021,6,0,9,1,8,1429.681291,69,0,68.8,2.3,2.9
25/09/2021,6,0,9,1,9,1519.130413,69,0,62,1.7,1.9
25/09/2021,6,0,9,1,10,1603.37134,73,0,56.5,0.7,2.7
25/09/2021,6,0,9,1,11,1696.515949,78,0,47.9,2.4,4.1
25/09/2021,6,0,9,1,12,1789.429883,80,0,41.7,3.5,4.5
25/09/2021,6,0,9,1,13,1867.641217,83,0,38.3,2.9,11.2
25/09/2021,6,0,9,1,14,1930.255733,87,0,37.5,2.4,23.4
25/09/2021,6,0,9,1,15,1966.088697,90,0,35.2,1.7,32.9
25/09/2021,6,0,9,1,16,1992.870105,91,0,36.9,0.5,43.2
25/09/2021,6,0,9,1,17,1981.347815,92,0,38.7,1.2,55.5
25/09/2021,6,0,9,1,18,1942.747796,89,0,40.3,0.9,62.2
25/09/2021,6,0,9,1,19,1911.484242,89,0,45.5,0,58.1
25/09/2021,6,0,9,1,20,1945.542858,86,0,47.8,1.1,44.1
25/09/2021,6,0,9,1,21,1909.420592,83,0,59,1.8,28.9
25/09/2021,6,0,9,1,22,1840.602655,83,0,64.4,1.5,19.2
25/09/2021,6,0,9,1,23,1757.897838,76,0,62.2,0.5,12.1
25/09/2021,6,0,9,1,24,1676.230284,78,0,60.9,0,4.8
25/09/2021,7,0,9,1,1,1599.354263,78,0,67.4,0.3,1.2
26/09/2021,7,0,9,1,2,1530.53783,78,0,76.1,0.9,3.1
26/09/2021,7,0,9,1,3,1483.903175,75,0,73.6,1.7,7.3
26/09/2021,7,0,9,1,4,1448.958398,73,0,72.6,2.1,12.8
26/09/2021,7,0,9,1,5,1421.904136,75,0,75.9,2.4,13.6
26/09/2021,7,0,9,1,6,1393.568495,73,0,79.3,1.5,5.6
26/09/2021,7,0,9,1,7,1372.990891,75,0,75.4,1.6,10.5
26/09/2021,7,0,9,1,8,1376.648128,75,0,66.2,2.2,29.3
26/09/2021,7,0,9,1,9,1458.844718,79,0,56.6,2.2,37.8
26/09/2021,7,0,9,1,10,1555.297746,82,0,47.6,2.7,49.3
26/09/2021,7,0,9,1,11,1652.177288,85,0,41.7,2.8,74.8
26/09/2021,7,0,9,1,12,1736.228021,87,0,41.6,2.4,93.9
26/09/2021,7,0,9,1,13,1802.654674,89,0,41.6,2.2,96.7
26/09/2021,7,0,9,1,14,1857.98125,90,0,41.3,2.8,82.6
26/09/2021,7,0,9,1,15,1891.097759,93,0,38.6,3.6,53.9
26/09/2021,7,0,9,1,16,1897.687809,92,0,37.5,3,28.9
26/09/2021,7,0,9,1,17,1890.952535,93,0,36.1,2.2,18.3
26/09/2021,7,0,9,1,18,1863.118803,93,0,36.2,2.6,13
26/09/2021,7,0,9,1,19,1853.195651,91,0,39.2,2.3,7.5
26/09/2021,7,0,9,1,20,1900.199496,88,0,44.5,1.5,4.2
26/09/2021,7,0,9,1,21,1873.773727,87,0.03,50.7,1.9,2.7
26/09/2021,7,0,9,1,22,1819.462338,84,0.14,55.8,2.2,1
26/09/2021,7,0,9,1,23,1732.549791,81,0.02,60.2,1.5,0
26/09/2021,7,0,9,1,24,1637.135521,80,0.03,58.9,2.3,0
26/09/2021,1,0,9,1,1,1557.325199,78,0,59.7,2.8,0
27/09/2021,1,0,9,1,2,1490.628391,79,0,65.3,2.9,0
27/09/2021,1,0,9,1,3,1439.050901,77,0,68.6,2.5,0
27/09/2021,1,0,9,1,4,1407.129803,75,0.01,68.8,3.1,1.9
27/09/2021,1,0,9,1,5,1393.443795,75,0,73.2,1.9,6.6
27/09/2021,1,0,9,1,6,1415.368778,75,0,73.2,0.5,7.7
27/09/2021,1,0,9,1,7,1505.502878,73,0,70.1,1.9,3.2
27/09/2021,1,0,9,1,8,1636.635767,76,0,64.5,2.7,0.3
27/09/2021,1,0,9,1,9,1767.316143,79,0,56.3,2.5,0.1
27/09/2021,1,0,9,1,10,1875.68372,82,0,48.2,3,1.2
27/09/2021,1,0,9,1,11,1978.061288,85,0,41.7,3.2,2.8
27/09/2021,1,0,9,1,12,2075.341826,88,0,36.6,1.6,1.9
27/09/2021,1,0,9,1,13,2132.128898,90,0,32.4,1.9,0.3
27/09/2021,1,0,9,1,14,2202.113191,92,0,30.6,3.2,0
27/09/2021,1,0,9,1,15,2282.658934,94,0,28.4,2.9,0
27/09/2021,1,0,9,1,16,2318.661918,95,0,29.9,1.9,0.1
27/09/2021,1,0,9,1,17,2306.161275,96,0,33.7,1.8,0
27/09/2021,1,0,9,1,18,2247.079048,95,0,37,1.8,0
27/09/2021,1,0,9,1,19,2223.055539,93,0,36.8,4.1,0
27/09/2021,1,0,9,1,20,2250.456982,85,0,40.1,5.1,0.2
27/09/2021,1,0,9,1,21,2212.865469,86,0,47.2,4.1,0.7
27/09/2021,1,0,9,1,22,2133.403969,81,0,48.2,4.3,1
27/09/2021,1,0,9,1,23,2013.05414,77,0,48.5,3.2,0.9
27/09/2021,1,0,9,1,24,1884.171577,78,0.01,51.3,1.3,1
27/09/2021,2,0,9,1,1,1781.531344,76,0,47.1,0.5,1.4
28/09/2021,2,0,9,1,2,1691.075949,76,0.05,50.6,0,1.4
28/09/2021,2,0,9,1,3,1625.443439,78,0.04,56.2,0,1.2
28/09/2021,2,0,9,1,4,1574.63377,73,0,61.6,0.6,1.5
28/09/2021,2,0,9,1,5,1544.691398,72,0,58.9,0.8,2.1
28/09/2021,2,0,9,1,6,1531.106436,73,0,53.6,0,2.5
28/09/2021,2,0,9,1,7,1570.718975,73,0,50.5,0,2.9
28/09/2021,2,0,9,1,8,1662.117147,75,0,56.5,0,3.2
28/09/2021,2,0,9,1,9,1761.655431,77,0,52,0,3
28/09/2021,2,0,9,1,10,1850.741006,79,0,40.3,1.8,2
28/09/2021,2,0,9,1,11,1945.347962,84,0,30.4,2.7,0.6
28/09/2021,2,0,9,1,12,2027.692694,87,0,22.9,3.5,0
28/09/2021,2,0,9,1,13,2107.007738,91,0,18,4.3,0
28/09/2021,2,0,9,1,14,2176.885317,95,0,17.1,5.5,0
28/09/2021,2,0,9,1,15,2234.400035,97,0,17.7,7,0
28/09/2021,2,0,9,1,16,2250.769465,97,0,19.7,7.8,0
28/09/2021,2,0,9,1,17,2217.388607,93,0,23.6,6.9,0.5
28/09/2021,2,0,9,1,18,2141.295635,88,0,25.7,8.3,5.1
28/09/2021,2,0,9,1,19,2095.342589,83,0,29.4,6.4,10.4
28/09/2021,2,0,9,1,20,2143.776427,81,0,36.7,4.9,7.5
28/09/2021,2,0,9,1,21,2111.76639,79,0,37.4,5.6,2
28/09/2021,2,0,9,1,22,2026.277994,74,0,37.3,4.9,1.9
28/09/2021,2,0,9,1,23,1914.614389,74,0,39.6,5.2,3.4
28/09/2021,2,0,9,1,24,1793.822814,73,0,40.8,5,1.9
28/09/2021,3,0,9,1,1,1679.66201,73,0.05,44.1,5.7,1
29/09/2021,3,0,9,1,2,1593.320284,72,0.09,47.5,5.1,25
29/09/2021,3,0,9,1,3,1524.552319,70,0,45.6,3.1,72.1
29/09/2021,3,0,9,1,4,1478.890898,68,0,47.5,1.9,96.8
29/09/2021,3,0,9,1,5,1451.240528,67,0,49.4,2.2,97.4
29/09/2021,3,0,9,1,6,1446.985691,66,0,46.5,2.5,95.1
29/09/2021,3,0,9,1,7,1484.457077,65,0,38,3,91
29/09/2021,3,0,9,1,8,1565.337629,68,0,30.9,3.5,79.8
29/09/2021,3,0,9,1,9,1634.874889,73,0,26.2,3.2,55.9
29/09/2021,3,0,9,1,10,1699.206661,77,0,23.5,2.8,39.5
29/09/2021,3,0,9,1,11,1772.926795,81,0,22.2,2.7,35.5
29/09/2021,3,0,9,1,12,1849.164017,84,0,21.9,1.9,21.2
29/09/2021,3,0,9,1,13,1907.845303,86,0,21.3,1.4,4.7
29/09/2021,3,0,9,1,14,1966.571571,87,0,20.5,1.7,0.2
29/09/2021,3,0,9,1,15,2015.411491,88,0,20.2,2,0.2
29/09/2021,3,0,9,1,16,2042.398918,89,0,23.3,2,6
29/09/2021,3,0,9,1,17,2036.65569,89,0,30.3,2.3,22
29/09/2021,3,0,9,1,18,1987.950686,86,0,36,2.1,38
29/09/2021,3,0,9,1,19,1962.916607,82,0,38.9,1.8,38.6
29/09/2021,3,0,9,1,20,2022.673079,78,0,40.1,0.8,22.2
29/09/2021,3,0,9,1,21,1973.629184,75,0,44.7,1.6,5.4
29/09/2021,3,0,9,1,22,1900.32277,75,0,49.4,2,0
29/09/2021,3,0,9,1,23,1800.14008,73,0,56.9,0.5,0
29/09/2021,3,0,9,1,24,1692.6086,73,0,61.9,0.8,0
29/09/2021,4,0,9,1,1,1601.425298,69,0,54.6,1.9,0
30/09/2021,4,0,9,1,2,1527.388961,68,0,41.1,2.4,0
30/09/2021,4,0,9,1,3,1469.096251,72,0,27.1,3.4,0
30/09/2021,4,0,9,1,4,1426.798446,72,0,30.2,3.7,0
30/09/2021,4,0,9,1,5,1406.036198,74,0,33.2,3.2,0
30/09/2021,4,0,9,1,6,1405.34404,71,0,26.6,1.7,0
30/09/2021,4,0,9,1,7,1440.153975,69,0,23.1,0.7,0.1
30/09/2021,4,0,9,1,8,1525.034144,73,0,19.3,2.6,0.2
30/09/2021,4,0,9,1,9,1623.993248,78,0,13.4,4.3,0.4
30/09/2021,4,0,9,1,10,1712.450141,85,0,11.4,3.3,0.8
30/09/2021,4,0,9,1,11,1803.203943,89,0,11.1,2.3,0.9
30/09/2021,4,0,9,1,12,1889.199574,90,0,10,2.7,0.3
30/09/2021,4,0,9,1,13,1956.886006,92,0,9.4,2.9,0
30/09/2021,4,0,9,1,14,2033.406339,93,0,8.8,2.6,0
30/09/2021,4,0,9,1,15,2095.85147,93,0,7.7,3.1,0
30/09/2021,4,0,9,1,16,2133.857702,94,0,7.7,3.2,0
30/09/2021,4,0,9,1,17,2125.385232,93,0,10.7,2.3,0
30/09/2021,4,0,9,1,18,2061.450783,92,0,14,1.9,0
30/09/2021,4,0,9,1,19,2020.859313,86,0,21.5,1.9,0
30/09/2021,4,0,9,1,20,2052.800315,82,0,30.9,1.9,0
30/09/2021,4,0,9,1,21,2003.412958,73,0,36.6,2.1,0
30/09/2021,4,0,9,1,22,1914.897048,72,0,38.5,2.4,0
30/09/2021,4,0,9,1,23,1799.970487,68,0,37.6,2.9,0
30/09/2021,4,0,9,1,24,1675.71975,67,0,38.2,3.7,0
30/09/2021,5,0,10,1,1,1597.523394,66,0,47.3,3.7,0
01/10/2021,5,0,10,1,2,1516.655076,64,0,48,2.7,0
01/10/2021,5,0,10,1,3,1451.765589,61,0,41.8,2.5,0
01/10/2021,5,0,10,1,4,1408.257099,62,0,40.1,2.8,0
01/10/2021,5,0,10,1,5,1384.926353,63,0,38.2,1.9,0
01/10/2021,5,0,10,1,6,1359.296969,59,0,38.7,1.6,0
01/10/2021,5,0,10,1,7,1387.630294,62,0,41.7,0.6,0
01/10/2021,5,0,10,1,8,1474.167068,67,0,31.6,0.9,0
01/10/2021,5,0,10,1,9,1579.40659,73,0,16.5,0.5,0
01/10/2021,5,0,10,1,10,1670.142289,80,0,10.2,1.2,0
01/10/2021,5,0,10,1,11,1771.237153,85,0,8.1,1.7,0
01/10/2021,5,0,10,1,12,1865.476236,88,0,7.7,0.2,0
01/10/2021,5,0,10,1,13,1944.849956,90,0,7.5,0.4,0
01/10/2021,5,0,10,1,14,2014.959166,91,0,6.8,1,0
01/10/2021,5,0,10,1,15,2072.464816,92,0,7,1.7,0
01/10/2021,5,0,10,1,16,2105.347624,93,0,10.2,2.7,0
01/10/2021,5,0,10,1,17,2097.876292,92,0,16.8,2.7,0
01/10/2021,5,0,10,1,18,2033.199436,89,0,21.4,2.8,0
01/10/2021,5,0,10,1,19,1992.465997,82,0,21.9,2.3,0
01/10/2021,5,0,10,1,20,2020.199297,79,0,25.7,0.2,0
01/10/2021,5,0,10,1,21,1966.553062,77,0,29,0,0
01/10/2021,5,0,10,1,22,1883.456261,73,0,26.7,1.4,0
01/10/2021,5,0,10,1,23,1791.571114,71,0,24.4,2,12.1
01/10/2021,5,0,10,1,24,1682.171874,70,0,24.3,2.3,41.5
01/10/2021,6,0,10,1,1,1575.165261,67,0,25,2.9,63.4
02/10/2021,6,0,10,1,2,1494.512062,66,0,30.6,2.6,64
02/10/2021,6,0,10,1,3,1431.656653,67,0,36.1,2.8,62.3
02/10/2021,6,0,10,1,4,1387.251217,64,0,43.7,2.4,72.1
02/10/2021,6,0,10,1,5,1356.354641,62,0,42,2,83.8
02/10/2021,6,0,10,1,6,1343.209471,61,0,42.6,1.6,90.5
02/10/2021,6,0,10,1,7,1339.27379,64,0,40.7,1.4,92.9
02/10/2021,6,0,10,1,8,1384.198398,67,0,30.6,1.9,92.3
02/10/2021,6,0,10,1,9,1476.699121,76,0,17.4,2,91.7
02/10/2021,6,0,10,1,10,1570.333466,83,0,10.8,2.7,90.5
02/10/2021,6,0,10,1,11,1667.521153,87,0,9.9,3.4,80.5
02/10/2021,6,0,10,1,12,1768.468956,91,0,11,2,49.7
02/10/2021,6,0,10,1,13,1842.282146,92,0,11.9,0.8,15.4
02/10/2021,6,0,10,1,14,1904.463479,94,0,12.8,2.1,27.1
02/10/2021,6,0,10,1,15,1947.421995,96,0,13.2,2.9,75.2
02/10/2021,6,0,10,1,16,1985.038888,95,0,13.5,1,98.6
02/10/2021,6,0,10,1,17,1982.702449,95,0,17.7,1,94.7
02/10/2021,6,0,10,1,18,1934.726958,94,0,23.2,1.8,69
02/10/2021,6,0,10,1,19,1907.87886,87,0,25.7,0.6,46.6
02/10/2021,6,0,10,1,20,1930.685132,82,0,27.2,0.4,48.9
02/10/2021,6,0,10,1,21,1877.837146,81,0,31.6,0,30.7
02/10/2021,6,0,10,1,22,1803.857067,80,0,40.6,1.2,5
02/10/2021,6,0,10,1,23,1716.882824,76,0,36.7,2.3,0
02/10/2021,6,0,10,1,24,1622.099838,72,0,38.6,2.4,0
02/10/2021,7,0,10,1,1,1541.764672,73,0,38.8,2.7,0.4
03/10/2021,7,0,10,1,2,1477.577432,69,0,38.1,2.6,22.6
03/10/2021,7,0,10,1,3,1422.988918,70,0,43.2,3.3,66
03/10/2021,7,0,10,1,4,1376.809115,69,0,48.8,3,81.2
03/10/2021,7,0,10,1,5,1341.242129,68,0,46.3,3.2,73.6
03/10/2021,7,0,10,1,6,1304.456696,67,0,47.4,3.1,78.2
03/10/2021,7,0,10,1,7,1270.599076,68,0,40.6,2.2,80.1
03/10/2021,7,0,10,1,8,1269.383852,67,0,28.2,2.2,79.4
03/10/2021,7,0,10,1,9,1342.966489,79,0,17.4,2.2,73.9
03/10/2021,7,0,10,1,10,1429.650894,84,0,12.7,2.3,54.2
03/10/2021,7,0,10,1,11,1526.519167,91,0,11.1,2.2,57.7
03/10/2021,7,0,10,1,12,1610.540101,94,0,10.3,2.2,59.9
03/10/2021,7,0,10,1,13,1703.562303,95,0,10,2.7,26.2
03/10/2021,7,0,10,1,14,1802.586441,97,0,10.5,3.2,27.3
03/10/2021,7,0,10,1,15,1875.412104,97,0,10.8,2.7,72.1
03/10/2021,7,0,10,1,16,1911.803398,96,0,12.1,2.3,91.8
03/10/2021,7,0,10,1,17,1909.905783,96,0,16.8,0.8,87.3
03/10/2021,7,0,10,1,18,1884.002828,94,0,19.4,0,83.5
03/10/2021,7,0,10,1,19,1876.841117,88,0,20.3,0,64.1
03/10/2021,7,0,10,1,20,1914.31218,86,0,24.9,0.4,32.5
03/10/2021,7,0,10,1,21,1886.961565,83,0,26,2,17
03/10/2021,7,0,10,1,22,1822.130177,77,0,28.3,2.7,22.8
03/10/2021,7,0,10,1,23,1732.188156,78,0,29.5,1.3,40
03/10/2021,7,0,10,1,24,1629.018301,75,0,30.3,0.2,50.3
03/10/2021,1,0,10,1,1,1538.021228,74,0,30.9,0.2,59.5
04/10/2021,1,0,10,1,2,1471.046923,70,0,32.1,1,80.9
04/10/2021,1,0,10,1,3,1416.33993,72,0,33.9,0,89.5
04/10/2021,1,0,10,1,4,1381.284973,70,0,33.6,0,78.2
04/10/2021,1,0,10,1,5,1368.440312,70,0,38.8,1,70.9
04/10/2021,1,0,10,1,6,1386.238652,71,0,44.1,1.2,70.7
04/10/2021,1,0,10,1,7,1473.781376,67,0,39.9,1.3,66.6
04/10/2021,1,0,10,1,8,1585.667006,68,0,32.2,0.2,58.4
04/10/2021,1,0,10,1,9,1707.190646,76,0,24.9,0.5,47.1
04/10/2021,1,0,10,1,10,1820.582001,81,0,18.4,1.6,40.8
04/10/2021,1,0,10,1,11,1928.05062,88,0,15,2.1,38.2
04/10/2021,1,0,10,1,12,2032.3697,92,0,13.3,2.1,31.2
04/10/2021,1,0,10,1,13,2108.786689,95,0,12.2,2.2,28.7
04/10/2021,1,0,10,1,14,2198.420726,98,0,12.2,2.9,37.6
04/10/2021,1,0,10,1,15,2275.349567,98,0,13,2.7,48.9
04/10/2021,1,0,10,1,16,2308.001784,98,0,15.3,2.1,49.2
04/10/2021,1,0,10,1,17,2284.27483,96,0,18.5,2,49
04/10/2021,1,0,10,1,18,2208.379558,94,0,20.3,1.8,52.4
